text,label
"sering, dan sampe hari ini pun masih suka kaya gitu. gak tau suka takut aja gitu, apalagi klo malem beuh kadang deg degan banget. mana blm bahagiain ortu makin makin dah ketakutan",cemas
"langsung aku unfoll loh, ternyata alasan orang2 pada ga suka sama dia sekarang jelas banget orgnya bikin ngerian",cemas
takut banget km suka orang lain huhu :(,cemas
"aaakk sama banget kaya temen sma aku, dia teriak2 di sekolah minta cutter buat bundir astagah. legend banget si. dan masalahnya ya dia putus sama cowonya trs cowonya suka sama cewe lain, ngeri bangettt",cemas
baru nyadar dulu kenapa suka banget beli boneka babi. jadi numpuk di lemari gini astaga,cemas
"haha, bener : dit, jgn pasang muka judes gitu dong. ntar kalo diliat sama mas anu kan nggak enak. dia kan suka sama kamu. kaget banget cuy. dia lho, temennya pada cakep2 semua. kok bisa sih sampe naksir sama remahan roma kelapa kek aing gini? kan rada nggak make sense.",cemas
"haii, aku mau nanya. sekalipun diminta cv doang juga tetep kasih surat lamaran kerja? bedanya body email sama surat lamaran kerja apa ya? soalnya aku masih suka susah bedain.. dan aku selama ini ngirim file cv, di body email kayak lamaran kerjanya(?) takut salah",cemas
"iya, sering. terus, suka mikir, ""ada berapa bayi yang lahir hari ini, ya?"" random banget njir gue :"""")",cemas
"ada ga sih cewe yang tulus ke aku, takut patah hati",cemas
memfilter org org yg toxic yg suka ngurusin hidup orang. parah banget ngerinya,cemas
"udah mau tanggal 14 februari. tolong jangan aneh-aneh yah pas valentine day, soalnya gua gak suka sama scorpio. tolong banget nih.",cemas
"gataunyaa, emang suka dikerasin gitu, bahkan suka dibuat rada lebam gitu. anw akting mereka keren banget sih di sini . ini engga bohong gue jadi kek dibawa ngerasain rasanya jadi dom dan sub gitu, jadi penasaran plus ngeri geli gitu",cemas
gw sering banget typo ya allah. mana kalo typo suka ga sadar lagi keknya typo adalah jalan ninjaku.,cemas
mbakk.. aku kalo jadi kamu bakalan malu banget sihh coba bikin statement permintaan maaf dulu trus abis itu rest hehe tp semoga ga blunder lagi ya soalnya aku liat tweet kamu akhir2 ini suka blunder,cemas
"mau tanya, kalian lebih suka /bw kalo di au tuh yg seumuran/ si bright lebih tua jd manggil kakak gitu. bimbang banget",cemas
takut banget kalo sampe nikah keluarga ga suka. trus cuma datang langsung pergi kaya tamu. kalo gitu kan kesan gak sukanya emang keliatan gt ya.,cemas
"kenapa ya gue suka kaget ada luka cakar? kucing sendiri. cuma kadang gue gak inget terus pas lagi elus kaki ada luka melintang, ternyata cakar kucing. dan pagi ini ada lagi. dua pula. mana gede banget anjir. fix, ini kucing yg paling gede.",cemas
"suka, kadang berasa lagi ngomong sama dahyun soalnya ak mirip banget sama dahyun tapi ragu-ragu",cemas
jangan jatuh cinta dan suka daripada sakit hati!,cemas
"aku gini, mamah nya masih sering banget minta temenin pegi atau ga nyuruh main kerumah. padahal mamahnya tau kita udah ga bareng. berasa takut , takut bikin risih pasangan doi nantinya. dan akhirnya aku suka cari alesan gitu, dan aga ngasih space",cemas
"aku mah masa tiap harii sama kadang nih paginya ga ngapa2in tetep aja ke logout , makanya ini suka degdegan banget takuut",cemas
"ga boleh boncengan cowo cewe kalo bukan sodaraan, aneh banget sih menurutku. soalnya kan banyak nih cowo-cowo yang suka dengan baik hati nawarin boncengan soalnya ya emang baik aja gitu as a friend, masa gabisa sih. btw ini sekolah negeri ya",cemas
ini kcg rumahan ga kemana-mana sama mamanya terus tapi itu lehernya kaya luka. apa karena suka gelut diajarin mamanya itu ya tapi masa sih? kcg! btw itu aku pegang posisi dia nyaman dan bentar kok,cemas
"jangan pernah lo sia2in, lo kecewain, lo sakitin orang yg sayang dan udah nyaman sama lo demi orang yg lo suka. jangan!",cemas
kalau dia lgi marah omongannya pedas banget suka banting barang apa pun yg ada didekatnya,cemas
"ga. gue tuh pengen tidur cepet, tapi selalu nggak bisa, selalu ga tenang. kayak ga ngebolehin gue buat tidur. kadang suka kebangun lah sampe bangun-bangun pusing. ini juga gegara begadang mata jadi keliatan capek banget sama kantong mata item banget",cemas
"terus tadi gue sempet stalk ig nya gitu terus lo tau?? gue ga sengaja click like anjir demi allah gue langsung ah mau menghilang dari bumi!! terus kalau di sekolah kan suka papasan gitu gue suka pengen nyapa tapi takut, duh gimana ya cara kenalan nya? kasih tips dong",cemas
"ngga tau kenapa dr kecil aku takut banget sm laut. lebih suka bukit , gunung sebenernya suka banget tp kan dingin, aku gak kuat dingin. takut pingsan kl kedinginan.",cemas
"kenapa ya orang suka banget ujar kebencian, ga mikirin perasaan orang lain tuh sedih atau kepikiran gituu, aku jadi takut makin banyak orang jahat",cemas
"iya njir, deobo gada kabar samsek, agak kawtir",cemas
harap demam biasa :( takut copid,cemas
"skrg gwe gk berani lg nntn sndiri di bioskop, pdhl dlu biasa biasa ajj, knp yh",cemas
semoga baik baik saja,cemas
sabtu pagi bukannya dapat kabar gembira malah dapat kabar yang bikin deg degan alias t____t jadwal ujian sekolah sama ukk bulan depan,cemas
di tlp ex bisa biasa aja tapi kalo ketemu jantung saya tidak aman,cemas
"ga biasa bgt. weekend padahal. suami bangun pagi, jogging, nawarin aku mau makan apa dan langsung dibeliin, lanjut sarapan bareng. kesambet apa dia",cemas
"mulut berkata ""jalani saja dulu"" sementara hati ngedumel deg""an ""bisa skip ngga sih""",cemas
"kirain saya saja yg g sk seblak, nyium aroma y saja mual",cemas
mu tersingkir di fa cup? jangan bercanda deh kalo ngasih kabar tuh ah,cemas
karunya teuing ihh semaleman khawatirr gada kabar,cemas
tatapan matanya bisa biasa aja gakk ngeri liatnya,cemas
bangun bangun dapet kabar temenku positif takut jadinya,cemas
"dua hari ini, ngerasa flu tapi gejala omicron gtu. semoga aja si emng flu biasa, bismillah gpp meski takut",cemas
ta tapi aku biasa ga di aduk takut gk enak,cemas
"tdr gua knp gabisa tenang si, ya gua tau setiap hri hrs bgun pgi, tp setidaknya ksih wktu buat ngumpulin nyawa dl kek, pala gua suka tbtb pusing hrs lgsung gerak bantuin ini dan itu, ya tp gpp si udh biasa jg. mana klo lg tdr kdg suka diajak ngobrol.",cemas
"* sepasang muda-mudi lagi nonton bioskop. ceweknya berbisik, mas ada orang onani di sebelahku. ""cuekin saja,"" kata cowoknya. ""ngak enak mas, dia paksa pakai tanganku! takut""",cemas
"hlt! guys, aku punya kebiasaan ngopi, ga tiap hari sih, cuma kadang.. nah pagi ini abis ngopi, tb2 bagian atas selangkangan sebelah kanan sakit..kira2 ada hubungannya ga ya? tapi aku buang air ga kenapa2,normal..",cemas
"orang di rumah sakit sudah biasa ketemu dokter, lah aku malah takutan",cemas
sekolah itu biasanya ramai tapi ramai karna makhluk tak kasat mata wkwkwk bikin merinding,cemas
4 bln ya desember lalu gw kaget mulu klo om gw dateng. takut ngasih kabar kematian.,cemas
wowkowkwowkwowow bjimsroott 2 aja ngery ap kabar gw 9 takut nih wkkwk,cemas
"sore - sore harusnya bisa tenang ini malah deg""an gegara dikagetin gk jelas",cemas
"iya iyaang.. mau reply biasa gw kong tapi gw tag bapak ade,takut nganu nanti",cemas
plis wei baru bangun tidur tiba2 pas buka twitter dapet kabar denise,cemas
"lah lah kaget dong aku, kok kamu malah sedih??",cemas
"aneh bgt perasaanya ga enak gini. kek degdegkan, sedih, takut gt. bismillah smoga lancarr aamiin",cemas
kadang tu kalo malem terus kamar sunyi tiba² ada suara cicak tu ngeri anjir gue langsung bangun lagi,cemas
asli gue pikir temen gue sedih ga bisa jadi kutu beras aja udah aneh apalagi gue makin ngeri dah,cemas
bisa kesurupan klo main ditempat sepi,cemas
"break dulu, soalnya gamau kecewa untuk yg kedua kalinya sebelum ketemu yg benar-benar tulus",cemas
takut aku kecewa,cemas
"kepikiran bikin ginian dari kapan tahun karena merasakan susahnya cari peralatan bayi tp dipakai cuman sebentar. tp liat kondisi daerah sini gak memungkinkan, banyak yg sepi jasa sewanya, agak meragukan",cemas
mending gausah deh daripada kecewa,cemas
"ini yang gue takut, kalo uda mulai berharap sama orang, tkut kecewa.. :)",cemas
"gak enak , jangan sedih sedih juga ah , jadi ngeri nih",cemas
sakit banyak quin ini masih mau diperiksa penyebabnya. temenin dong takut nih sepi sekali,cemas
"sedikit sedih kmren ngga jadi tindakan injeksi tp emng bener kata dokternya, aku dah vakum 3 bulanan, jd kalo langsung injeksi lg nanti kaget malah kmren cuma dikasi obat sama salep gt banyak bener, jadi takut sendiri",cemas
"gara2 osd ceramah masalah ks, diotak gua terngiang2, kebayang2 ketakutan yg slama ini gua simpen sendiri. gimana klo nanti gua digituin? gua balik ke ortu? sedangkan bpk gua pelaku, emak gua korban yg bikin sedih trauma2 masa kecil masih membekas jd bikin",cemas
"naik mobil yang disopirin bapakku, ekstrim bgt, mentang2 jalan papua sepi, kecepatannya selalu di atas 100. rasanya kek diajak mati",cemas
"karena rasanya aib banget gue takut stigma orang2 mandang gue orgil:"") setakut itu padahal sekarang udah banyak banget yg speak up tentang mental illnessnya masing2. makanya gue agak gedeg sama orang2 yg ngaku2 punya mental illness bermodal self diagnose. sedih bgt gue liatnya",cemas
"menjijikan sekali:( kesel, marah, sedih, takut!! ngerrriii arghhh",cemas
"ff, ya? hmm, romance, sih. soalnya itu genre paling aman. sebenarnya in general sukanya family tragedy, tapi kalau lagi butuh dua itu, aku larinya ke film; jarang lari ke ff because i tend to expect dan takut kecewa”nanti jadi gak comfortable lagi.",cemas
"mana pulangnya kan malem ya, eh jalannya tbtb sepi gada lampu jalan :"" agak gimana gitu",cemas
takut kecewa sama ekspektasi,cemas
"inget guys teras cihampelas bandung tempat relokasi penjual sepanjang jalan cihampelas aja ga efektif. mungkin beberapa bulan pertama bakal banyak pengunjung tapi setelah ketemu banyak minusnya bakal sepi dan kumuh, jadi agak jijik gitu",cemas
"takutnya kecewa,jadi kasihan gitu",cemas
ni nhapa sepi amat dah ngerii,cemas
bgt! sepi dan serem,cemas
"sepi aneh kayak ada yg perhatiin tapi gk ada sapa""",cemas
joonyoung.. paling merinding sama sedih jadi 1,cemas
"mau nonton kukira kau rumah awokaowkwk, tapi takut terlalu sedih jadi kalut",cemas
"gila, sepi bgt rumah gue berasa nge kos nying takut ah",cemas
dipeluk enak nih,senang
masih dongg wkkwkwtar klo gk semangat gk bisa bucinin bebep2 aku,senang
semangat dan bertambah kuatlah kalian frp_natsud_ frp_lucyheart frp_wendy ~,senang
jangan lupa sarapann semangat buat hari inii ayang semoga harimu menyenangkan !!,senang
aw ikut seneng semangat ya kuliahnya!,senang
semangat!!,senang
senang bermain salju,senang
"nikmati, bisa senang-senang bareng teman tapi tetap produktif,",senang
"akhirnya syuting lagii, semangat ayank",senang
"kalau yg cuma kembang tahu doang, aku belum pernah coba tapi pasti enak.,duh lupa namanya",senang
"ingett wkwk. iyaa dog lalu kita bertiga , sama dina mabuk kepayang sama legollas, pinjam cd nya di rentalan , astagaa kita remaja bahagia ya waktu ity",senang
semangat kak. sudah terima chat wa dari kemenkes belum. disana ada petunjuk konsul gratis online dan tebus obat.,senang
semangat ngantornyaa,senang
pokok semangat sek,senang
"happy birthday jiann adek gantengkuu gemes ucul kuat perkasa semoga rl charamu dan kamunya sukses terus, bahagia selalu, dikasih banyak rejeki & kedamaian hidup, banyak yg makin sayang sama kmu juga! have a wonderful day",senang
"hai kak hwii!! don't skip ur breakfast yaa,semoga harinya berjalan lancar,dimudahkan segala urusannya,dijauhkan dari marabahaya,semoga selalu ada dlm lindungan tuhan,janlup vitaminnya ya,semangat!! janlup senyum hihi,stay healthy & always be happy!! have a great day kak",senang
semangat buat hari ini!,senang
"sering-sering bikin au taeyong yaakk, seruu! semangat teruss nob",senang
semangat kamuu,senang
"ojo lali , ngemil ceria by",senang
"semangat buat hari ini, have a great day",senang
"terlalu dini menjadi tulang punggung keluarga,ya sama.semangat kamu lantas berbahagia apapun kondisinya",senang
agak enak ya kakk jadi nya,senang
semangat,senang
kombo diluc-raiden enak kok.. gk terlalu mental2 masih bisa dijangkau,senang
"peluk kakak semangat terus ya pokoknya, banyak yang sayang sama kakak di sini,yoon ji lagi cosplay jadi warga lokal",senang
"wkskwkw aku juga pernahh jadinya sampe gabisa buat buka galeri ya allah cape banget ya hp penuh tuh, wkskwk semangat anya bersih bersihnya wkwkw hapus apk yang udah ga dipake aja",senang
"benar guys, nasi goreng.,simple, cepat, dan enak.,saatnya lanjut beres2 dah, ini rumah udh kaya' gak ada penghuninya, debu udh mulai bermunculan lagi.",senang
kasih semangat dong moots,senang
"selamat pagi., salam sehat n bahagia untuk semua",senang
"nggak tau ya aku up lagi kapan, lagi nggak enak badan dari akhir januari di tambah bulan ini banyak ujian praktek",senang
"ga enak, apalagi kalo orang lain yang pake kamar mandi itu jorok. kemarin pas ngekos suka nemu piring kotor, padahal di sana ada tempat cuci piring.",senang
"hola kak wawa!! don't skip ur breakfast yaa,semoga harinya berjalan lancar,dimudahkan segala urusannya,dijauhkan dari marabahaya,semoga selalu ada dlm lindungan tuhan,janlup vitaminnya ya,semangat!! janlup senyum hihi,stay healthy & always be happy!! have a great day kak",senang
"terima kasih sudah berjuang sejauh ini. bertahan sekuat kuatnya. jangan pernah mengeluh. terus berjuang, terus semangat. walau sendiri, jgn bersedih. masih ada tuhan yg mau menemani tiap saat. for me",senang
pokoknya traveler hidup bahagia bersama paimon,senang
"semangaatt kak! buat ga dengerin kata orang susah banget emang, tapi saya berdoa semoga kakak punya support syatem yg baik. tetap semangat ya kak, semoga lekas sembuh, gbu",senang
"braithwaitw ""kami akan bertemu penggemar kami lagi dan menunjukkan kepada mereka bahwa kami adalah satu tim yang bersatu. kami akan menunjukkan semangat.",senang
"okay, kak icus juga semangat ya",senang
"ya allah berkati, bahagia hmi..",senang
"mjb, yanfei bisa, enak banget malah",senang
"semangat pagi, jangan lupa sarapan^^",senang
semangat mbak,senang
ni nder ayo semangat,senang
kamuu juga sehat dan bahagia selalu yaa ;3 thank you soo much udah baca,senang
"semangat, vii",senang
enak ga?? Kalau ga ya ga mau,senang
"semoga lulus ke universitas impian ya, buat temanny semangat!",senang
"kemarin karna gabut produktif di dapur dan jadilah inii, dimasukin ke kulkas dimakan pagi ini msh ttp enak",senang
punya kucing putih dengan paw pink hanya impian di rumah ini. tapi gak papa selama dia bahagia. toh milky ga naik ke kasur atau nginjek2 sajadah,senang
hormat kepada angin semangat everybody. nanti kita akan selesai pada waktunya.,senang
"kenapa loyo tuh? semangat juga ya, iyen. jaga kesehatannya jangan lupa.",senang
good moawwnnning! let's start this sunny morning with happiness bb don't forget to breakfast && mandi tp masih kepagian jadi nanti siangan aja :d have a nice day bffs semangat buat hari ini yuuuuup jangan lupa selalu bersyukur many people love you,senang
"duuh ga lama lg insya allah ngalami masa2 ini, melepas anak lanang kuliah..pasti ambyar hati mamak ya mbak,selamat belajar mbak n, sehat, bahagia n sukses sll, smoga tercapai apa yg disemogakan, aamiin",senang
semangat di pagi hari,senang
puas banget aaaa,senang
semangat buat hari ini!,senang
semangat yaa. banyak penyesalan yg udh terjadi harusnya pada saat ini gaperlu disesali. yuk bisa yuk buat nata lagi hal hal yg lbh baik,senang
"enak banget ternyata kalo tiap hari bisa tidur di jam 8 atau 9 malem , selain bikin gendutan kulit juga jadi bersih sama cerah",senang
"wow sangat berbeda hahah, semoga hari sabtunya ikutan cerah juga",senang
demi yaa gtu aja udh enak bangeets,senang
ayang kenapa?? yuk semangat yuk,senang
kabar bahagia banget pagi ini,senang
"kalo abis pup pas pagi pagi tuh enak banget ga sih, perutnya jadi rata & langsing",senang
semangat om,senang
kaka juga iya wangi enak aja,senang
iyaa mau makan yang enak yang banyak,senang
"serius, aku saksi dua orang yang semangat buat terus lanjutkan hidupnya karena kamu. dan itu dua orang yang sangat kusayang dalam hidupku. aku tidak bisa berucap hal lain, selain kata terima kasih.",senang
"semangat jalani hidup dengan bahagia yang seperlunya, bersedih dengan seperlunya, dan bersyukur sebanyak-banyaknya",senang
"have a nice day, semangat buat hari ini",senang
semangat bestie,senang
semangat pagi,senang
tepuk semangat se ma ngat se~ ma~ ngat~ *yeayy*,senang
semangat zi,senang
"sudah sampai disini, bahagia pun menanti",senang
semangat sayang,senang
dangdut enak,senang
"bismillah,,tetap semangat jangan menyerah,,yakin pasti bigwin",senang
"orangtua kita selalu bahagia melihat kita, selalu tercurah kasih sayangnya buat kita tanpa batas..",senang
semangat okeyy,senang
"sebab tetap, pencen n senang dpt loan kot huhu",senang
"selamat hari sabtu juga ibukk, semangat buat hari ini",senang
semangat terus pejuang receh di pasar,senang
enak tapi,senang
"selamat pagii princess!,semangat berkegiatan, tetep jaga kesehatan ya !",senang
saat paling bahagia menurutnya adalah saat ia tidur.,senang
semangat ych hari ini,senang
"semangat eventnya, cantik.",senang
cerah banget,senang
"siipp kak, kalo gitu bisa ikutin semua s&k giveaway yg ada di caption postingannya ya. semangat terus! :) ^mc",senang
"sabtu sek semangat makaryo pren, uang kenakalan cair.",senang
semangat juga beb,senang
pagi yang ceria,senang
semangat aku,senang
"pagii~ btw cuaca enak gini mendingan tidur yok, have a nice weekend~~",senang
"morning win win metawin semoga makin banyak solo projek, solo endorsement, series baru dan projek-projek lain yang bikin win bahagia.,",senang
"cuma mau infoin, enak banget",senang
"optimis bisa, semangat pak! menteri bumn erick thohir ingin harumnya aroma kopi indonesia bisa tercium hingga mancanegara,",senang
tapi ini enak bgt,senang
"semoga bisa tercapai ya kak, semangat untuk temennya!",senang
puji tuhan ku bahagia banget rasanya dapet kabar jimin udah sembuh..,senang
tapi itu langitnya cerah,senang
bubur kuah kuning ternyata enak banget ya,senang
day 1 terlalu semangat terus datengnya kepagian dan belom ada orang,senang
semoga keterima ya semangat!,senang
pagi pagi dapat kabar bahagia,senang
"aamiin, semangat",senang
kurang 400k sampe target yoo semangat markf,senang
ujan teruss enak,senang
"happy birthday moa dan taehyun!! semoga panjang umur, sehat selalu, bahagia selalu!!",senang
"suka banget sama lagu bangtan yg film out itu enak banget di telinga gue ada yg sama ga? jangan lupa streaming di semua platform musik ya termasuk yt,i vote for for at the 2022,",senang
dimana mana hatiku senang,senang
semangat setelah sekian lama nggak pernah event aku kak.. t__t,senang
semangat.,senang
semangat menjemput rejeki coy,senang
"selamat pagi mbak,salam sehat penuh semangat dan selamat beraktivitas selamat berakhir pekan",senang
"pagii semangat ya kamu hari ini, have a good day",senang
"pagi"" ujaann enak bgt buat tidur",senang
"wkwkww kadang mo ngelarang nyanyi dia nya dah kepede en dlasal bunyi aja , asbun.. dan bahagia buat dia",senang
yukk semangat yukk walaupun badan lagi kurang fit,senang
nyenyak! semangat juga!!,senang
"kalo baring bawaannya lelah, kalo kerja bawannya semangat terus, salut sii sama diri ini",senang
"hiih km harus ikhlas, semangat berproses semuanya",senang
nggak dong~ aku beli loyang 14cm 1 biji juga kemarin wkwkwkwkwk sempet mau beli yang 14 itu 2 sekalian kan enak kl mau kasih incip tetangga. tp nggak jadi beli 2 jadi besok gak bisa langsung ngovennya,senang
semangat ktnya,senang
"udah semangat lagi kan, chaeyi?",senang
"wihh semangat pkl nya onad! dah sarapan lums? kalo lums sarapan dulu yaa, have a nice day ;3 stay healthy",senang
happy birthday mbar.. sehat dan bahagia terus yah!!,senang
kemarin di gramed ada bocil lg disuapin mamaknya makan promina keknya enak bat duh,senang
ngopi enak,senang
"wkwkwkkwkwk semangat nguli, cla",senang
"disini rian, enak bgt klo buat lanjut tidur",senang
sarapan tenongan si enak,senang
streaming child pagi pagi enak banget selingannya ssfw sama we go up,senang
"congratulations for ur debut ""child"" makna nya dalem banget huhu. kek relate dalam kehidupanku juga kehidupan oranglain mungkin, semangat terus buat karya karyanya yang lain nanti. bahagia selalu buat kalian. me lafyu. xx t.,",senang
kokk enak tau mcam kiko,senang
semangat nidaa,senang
semangat semangatt,senang
semangat lesnya!,senang
enak bisa lanjut tidur,senang
"nah kalo gini terus terang sama2 enak ya mas, asal minta bonus'nya ngak gede2",senang
pngen bgt baca sejarah tentang avicenna lgii heuheu ayo semangat bacanya kii :),senang
rebahan emang paling enak ga sih,senang
wih kereen. mauu. keliatannya enak semangkanya disendokin gitu. berasa kayak di drama cina,senang
semangat yaa para pejuang keluarga.. semoga dilancarkan rezekinya yg berkah.aamiin,senang
terima kasih pak ri 1 presidenku tetap semangat ya pak membangun bangsa ri,senang
semangat puasanya an,senang
makasih nokaav bahagia selalu juga,senang
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan",senang
semangat kakak,senang
gm ayu! berkobar2 semangat,senang
semangat ya.. jangan mau dijadiin mainan,senang
"bismillah semangat hari ini, semoga banyak req dm amin",senang
semangat semangat haha hihi,senang
enak banget jadi orang serba bisa.,senang
"semangat, hati-hati dijalan meii!!",senang
nda semangat on rp,senang
"gue dicegat sama diaa firasat gue udh nggak enak nih sumpah. dia bilang ""za, gue kangen sama lu"" gue kaget dong anjritt, gue diem kek org bego sumpah trs dia langsung pergi gitu ajaa ninggalin gue yg lagi cengo.",senang
"halo haloo, jihan disini mau kasih sedikit reminder ya,jangan lupa bersyukur atas nikmat pagi ini jangan lupa sarapan, minum yg banyak jangan sampe jatuh sakit ya mandi pagi biar segerr jangan nangis nangis ya, semoga bahagia selalu u're magical, love",senang
sgt enak,senang
salam..semoga di pagi yg cerah ini kita semua selalu di beri kesehatan,senang
"program makmur dukung pertanian indonesia.,go petani sejahtera!!,,",senang
"pelan pelan sama yvyv h*jnya dibalikn ke ranjang. ga kasar ga kenceng,""sayangnya, yvyv nakal ya. ditinggal malah main sendiri. ya udah main aja situ sama bantal hyung lagi. "" h*j geleng geleng panik. asli suara y*hnya lembut bgt. ga kaya marah. ""ga mau, ga puas. pingin yvyv""",senang
semoga yang menderita penyakit kanker diangkat penyakitnya dan selalu semangat,senang
2in hehe. fix ini enak bgt,senang
semangat good luck,senang
nemu duit senang,senang
rejeki enzi si anak imut! pagi-pagi zi dpt jajan dari yg lagi ultah! wuhuu maaci ya iden~ semoga bahagia celalu (¢Ì€á´—-),senang
melihara tuyul aja enak,senang
baru bangun langsung disambut kabar bahagia,senang
semangat kalau papa yang pimpin senam.,senang
aamiin yaa rabbal'aalamiin semangat,senang
"wajar, aku bahkan baru bener bener bisa pake laptop di kelas 1 smk. ga harus bisa cepet kok, kalau keadaan ga mendukung yaa mau gimana? gapapa nder, semangat. mulai sekarang sedikit demi sedikit pelajarin yaa? ke sodara atau temen yang punya laptop, kamu minta ajarin gitu",senang
enak loh lagunya,senang
semangat pagi,senang
anjayy lebih enak itu sih daripada bagas,senang
"wkwkwk biarkan saja, yg penting dia bisa bahagia",senang
gempa tapi lagu lagi enak enak nya.,senang
"enak ya, bangun tidur langsung cuddle sama ayam",senang
event jam berapa sebenernya semangat ku udah menggebu-gebu jangan sampe mengabu.,senang
senang rasanya sehat kembali makan normal habis smpai bersih piringnya melihat senyum ibu2 semringah seorang penjual,senang
yok semangat yok kaa xixi,senang
"pengen tinggal di perpus, enak aja ngeliat banyak buku",senang
"allahumma sholli ala sayyidina muhammad semoga hari ini penuh keberkahan untuk kita semua, pekerjaan dan diperlancar rezekinya semangat pagi",senang
"nabilahjkt48 suatu saat kita kn berdua, 1 atap bahagia bahkan tuk selamanya",senang
semangat buat hari ini! ;3,senang
"pagi pagi di keadaan gue yg ga enak badan ada kabar baik banget, alhamdulilah jimin gue sembuhh",senang
aamiin yuu semangat,senang
semangat isah,senang
"happy weekend mba noni, bahagia selalu",senang
"selamat pagi om,sehat selalu dan tetap semangat",senang
kabar bahagia terus dari kemarin. mudah-mudahan bisa sehat terus semuaa,senang
"iyaa wlaaupun gajadi sma yg di video (pen nyebut nama tp takut) wkwk, tapi dia bahagia bgt with his lil family trus suka cerita2 kelakuan baby layla, kek bapak2 yg banggain anaknya bgt deh pokonya gemoyy. emg iyaaaaa enak bgtt, ini kesayangan sebelum exo",senang
haloo tataa. yg semangat yaa ngejar deadline nyaa,senang
cie libur semesternya udah habis ya? semangat wkwk,senang
wah sekolah? semangat yaa,senang
"aamiin, semoga hari ada yang nyantol ya! semangat",senang
semangat pagi juga,senang
semangat sender,senang
"hey, semangat!",senang
"sale pisang 8k, ini enak bangett . dom tangerang 5 qa?link toko ada di bawah ya",senang
"good morning gita, semangat buat nanti streaming nya (2Œ’_2Œ’;)",senang
semangat menambah,senang
"adek w ldks sm pengukuhan osis lewat online, ga enak bgt",senang
markf! semangat 2±400k lagi buat mencapai target we can do it kok yuk semangatt,senang
acc ini bener2 enak bgt,senang
", hi pagi kakkamu udah sarapan belum?kalau belum cepet sarapan ya? jaga kesehatan dan istirahat yang cukup juga!! aku bingung mau ngetik apa lagi intinya aku cuman mau bilang kakak semangat terus yaa !! banyak yang sayang,",senang
"waduh, yg wangi2 bayi sih enak. kaya zwitsal",senang
yuhuu semangat pagi yaww kak dan happy weekendd ^yn,senang
cakap senanglah.. tapi memang senang pun kalau hati kering. haha.,senang
"assalamualaikum, semangat..",senang
"tuhan, semoga istirahatku malam ini kau damaikan, dan pagiku kau indahkan dengan harapan dan semangat baru. aamiin",senang
"semangat trisya, happy weekend",senang
"makasi kembali ka, semangat pagi ^o^",senang
asli enak banget. apalagi kamunya sambil desah kencengg uuhh,senang
semoga quarter life crisis segera berlalu yaa~ semangat besteh~~,senang
semangat vancaa,senang
semangat fa,senang
"pantesan ada istilahdek cinta gak enak padaku? si adek bilang cintamu abang trus si babang bilang adek ku kalau kau cinta pada ku usir bapak mu..,..",senang
"enak daring bs sambilan nyantai"" dirumah",senang
"pagi, udah 2.6jt semangat yang hari ini streaming. enjoy streamingnya, nikmatin lagunya sambil berkegiatan yaa, biar gak kerasa",senang
"hmm imo, seni itu untuk dinikmatin, ga harus menguasai dasar2nya. sama kaya kamu ga harus paham hukum elektromagnetik buat main hp, paham hukum aerodinamika buat ngayuh sepeda, and lastly, hal2 yang mereka lakuin ini ga ngerugiin orang lain kok. biarin mereka bahagia~",senang
"semangat, jangan lupa sarapan",senang
sampai kapan kamu mau pura pura bahagia?,senang
yok semangat yok,senang
semangat nov,senang
siap! semangat jugaa,senang
morningg irish.. semangat hari ini,senang
hujan gini paling enak baca magangverse. sesuai sama alur cerita yekan. mana bulan februari pula latar ceritanya elaahh mas bii kiciww,senang
semangat pagi bang.. salam dari madiun.,senang
jangan lupa sarapan. semangat buat hari ini!,senang
semangat deh gw,senang
yuhuu semangat sabtuu,senang
dulu gua g masalah ngekos kamar mandi luar tp stelah ngerasain kamar mandi dalem ternyata enak ya,senang
selamaat terus semangat yaa sender,senang
"kei, enak",senang
"semangat terus ya kak, aku do'ain semoga kakak baik2 aja, percaya aja sama yang di atas, minta perlindungan, dan kalo ada masalah berdoa aja minta pertunjuk untuk jalan keluarnya",senang
semangat!,senang
kalo makan pake mie enak,senang
"gua liat lysyn dejun sedih, iya gpp jun kita nunggu wayv kombekmaaf ya jun semangat wayv",senang
"bismillah, pacar 2, dedek 2, gimana uas kemarin? semangat! tinggal seminggu lagi, tapi kangen :c",senang
enak bgt lord,senang
"semangat, bestie, aku kerja dulu ya nanti sambung lg",senang
"waa enak tuu, semoga libur mu bahagia yaa!~",senang
"pemipin yg penting byak ide bukan diberi ide terus menerus disetir, bgmna caranya bisa dalam jangka kurang 20th indonesia jadi super power rakyat makmur ..! gampang kok kuncinya tanpa perlu menghukum koruptor segala, tanpa, hutang, tanpa exploitasi sumber alam. sanggup..!",senang
semangat,senang
bahagia melihat tanda2 kehidupan,senang
selamat pagi!happy weekand enjinn!!semangat buat aktifitas hari inijgn lupa untuk v0te+stre4am nya yaa!! stay healthy&stay safe semuaa:)) -en,senang
alhamdulillah kayanya enak tuh kak,senang
enak banget,senang
kamu harus bahagia ya.,senang
masama mba.. semangat pagi,senang
