text,label
emang lebih baik sih baby bahagia sama yg lain..krena dasarnya aja sejak 5tahun yg lalu pas si om lupa ingatan si om udah hilang rasa kan sama baby..drpda di paksa mending baby sama yg lain aja yg bneran tulus..si om juga udah nemu bahagia,senang
angel_chibi terima kasih karna km udah buat hari-hariku jd lebih bahagia,senang
semangat om,senang
happy birthday uri jisungiee semoga panjang umur,unknown
sukses mion,senang
ajak depa bertiga jalan-jalan santai petang di lcct. saja nak tengok kapal terbang landing. hakak kau suruh ambilkan gambar. habang apa lagi. keluarkan segala skill yang ada. guna smartphone cokia made in china jer. alhamdulillah,senang
kak kay maaf telat,unknown
maaciw kak udah ikutan giveaway nya mimin,unknown
yeahh,senang
dengan senang hati,unknown
selamat pagi.. tetap semangat,senang
met pagii,senang
lagi semangat belajar kimia,senang
aku yakin,unknown
haha,senang
terimakasih sllu dukung bang,senang
manusia manis,unknown
soalnya my biggest mistake utbk kemarin aku hopeless duluan,senang
kak caa semangat terus yaahh!! u can do it well!! kalo capek,unknown
cari bubur ayam yang ada malah bubur sumsum but issokey lah,senang
aamin semoga lancar nder,senang
hi,senang
hbd jisung,unknown
gaa,senang
lucu banget jisuung twibinyaa happiest birthday sayangkuu,senang
terimakasih udah sa-in dan bikin seneng selama 3 hari yaa dan bikin semangat harinya-aku yeaay! mau kasih love juga biar kamu gr .g,unknown
eh kak yumii rest well yaa,senang
semangat,senang
ada raisa makan semangka,senang
morning,senang
á…  á… á…  á…  seru juga rumah deket pantai. boleh-boleh,unknown
enak kan,senang
pagi neng,senang
jalan lurus pergi ke bogor,senang
jisungg,senang
selamat pagi cantikku,unknown
pagi,senang
aku adalah anak pemalas selalu riang serta mageran,senang
kalau ibu sakit,unknown
waah enak betul baru bangun hehe,senang
glad to know that,senang
enak,senang
morning,senang
gue juga lagi sebel sm keluarga,senang
semangat om.apapun pekerjaannya yg penting halal.jgn menyerah,senang
turut berdukacita kak,senang
baru saja mau seneng ada aja hambatan,senang
disana menanti di sini menunggu .. gabutt naann,unknown
uwah semangat,senang
bahagia itu sederhana,senang
sejak kita mengenal dunia,unknown
diyann rest well syg,senang
wah,senang
huee ngakak that ah wkwk,senang
semangat msh pagi,senang
nape nk dengar cakap org? commitment you diorang settle kan ke? i tanye je. kalau nk puas hati manusia mmg tak you,senang
selamat pagi mas,senang
almond,unknown
is astagaa pengen beneh mencok aaaaa sesantap,senang
demi masa depan yang cerah,senang
semangat terus yaa kakkpastiin udah sesuai s&k yg berlakuu,senang
makasii,senang
doaku ga minta banyak kok,unknown
anak muda kudu semangat,senang
semut aja semangat,unknown
selamat pagi kk ku,senang
selamat pagi tapanuli utara,senang
hihi,senang
semoga hasilnya negatif ya kak sha,senang
"d-day aku bener"" berdoa yang terbaik buat kamu",unknown
aa makasii,senang
coba denger yang good riddance,senang
haii nottie,senang
pagi ini gk sengaja ketemu bestie yang baru nikah,unknown
susu kenyot,senang
semoga cepat sembuh,senang
bahagia bgt hari inii,unknown
jangan hiasi wajah dengan sedihmu,senang
salah dap,senang
haha iya,senang
gapapa yaa,senang
iya peran di about ada 3pengirim cerita,unknown
semangat kementerian bumn pak mentri bumn erick thohir bumn hadir untuk negeri demi pemerataan pembangunan dan kesejahteraan masyarakat indonesia semangat pak,senang
iya,senang
habis dengerin,senang
*the day !! seleksi daerah kompetisi matematika*,unknown
tengok orang lain bahagia sangat in relationship,senang
kalo ke canggu,senang
yay,senang
semangat diah,senang
aku senang,senang
aku arep golek bubur isuk2 enak ketoke,senang
aku,unknown
setuju,senang
apapun yang sedang terjadi,senang
anjay,senang
thank you buat ga nya dom jogja semoga taehyun,unknown
ada badutan ga semalem chingu,senang
keren yahh..,senang
hafal yang penting2 je. paling penting,senang
happy birthday anak baik,unknown
yosh semangat teruus! maacii asmakdoen pantjen ouye! semangat jg buat elu maakk,senang
happy milad ya uni ku .insya allah diberikan umur yang panjang,unknown
hallo makjii. goodmowning,senang
our time de best banget sih,senang
ini buat siapa woii,marah
barakallahu fii umrik dok.. sehat,unknown
gud morning selamat pagi,senang
8,unknown
betul ah tu,marah
puas harini boleh lepas dendam,senang
terima kasih banyak dyppo nuna. iya lucu,marah
iya anjir wkwk ngakak. sama kaya sakura pada ikut2an benci. nonton juga kaga. anehh. mending villain yg hakikatnya memang jadi musuh. lah ini mereka bukan villain anjir,unknown
guys klian hrus nntn mpua army sumpah,marah
noblesse di webtoon eng udah daily pass,senang
cocok temen sekelas gue waktu sma loyal dan kompak buat lekas bahkan waktu dulu sahabat gue yg cewe nangis karna dibentak adek kelas,senang
santai bos,unknown
kalo dijawabkan dengan member nct. diriku di real life seperti jaemin,senang
ini ko orang2 komennya dia pada softie yak galak woi dia galak amat apalagi kalo aku belom tidur beuh kena marah wkwk dia baek,unknown
alhamdulilah ya allah jimin sembuh,unknown
terpujilah blues! tiap birama ketiga contra bass yang memetik kunci kres: dendam sadis disibak,senang
terimakasih allah,unknown
wkwkw ya gitu nder ldr susah wkwk. dia dari awal nge dm cewe aja sala. lah ini malah marah sama lu,marah
gue jugaa dulu gitu nder wkwk tapi nanti seiring berjalan nya waktu reda kok amarah nya,marah
gua duduk sebelahan sm kak ji,unknown
marah gpp nder wajar itu,unknown
be mine iphone 12,unknown
kaget,unknown
jika kita tidak pernah gagal sebelumnya,unknown
gs astra menjadi pilihan utama oleh hampir seluruh produsen kendaraan bermotor di indonesia (oem quality) jadi,senang
satu bulan belakangan lumayan sibuk banyak kegiatan di luar rumah.. terus beberapa hari yang lalu asam lambung sempet kambuh udah takut banget bakal drop lagi.. tapi ga disangka,senang
eng! guys aku abis bikin poem bahasa inggris lagi hihi,cemas
rendah sekolah ku jumlah kuota eligible mipa ada 95,cemas
kaget ngeliat notif,senang
dia emang gituu aku juga greget,senang
itu pas workshop school rangers bareng anggota baru,unknown
untung aja bener,senang
apapun asal gak makan harapan palsu dan ketidakpastian,unknown
kaget banget pas nonton yang bagian ini,senang
semangat ya team,unknown
26. (awalnya malu-malu,senang
"team b baku hantam dari awal wkwkwwk emang gak ketemu tetangga tapi jodohnya sama korea:) ngeri"" sedap nih",senang
terinspirasi dari kekuatan doa,unknown
alhamdulillah beneran jeongwoo,senang
hwaah jadi malu dibilang wendy og. Tetap bersyukur :D makasih banyak,senang
dont. kalo panik,unknown
trs kalo ciput,unknown
wkwk tapi maaf banget ini aku nganggep lucu. grup angkatan ada yang ngabarin crush ku ilang. aku malah kayak ketawa panik,unknown
gemes kalau liat kamu malu malu,senang
ga kuat ngakak bgtt,senang
tiba-tiba keinget,unknown
lagi sebar duit lewat dana kaget nih! cuma buat kamu yang paling gesit,senang
yuk,unknown
iyaa,marah
bingung banget si,unknown
mjb,unknown
eh iya bener,cemas
kalo udah interact sama kamerad joo ngga jadi kesel,senang
aku pernah ni begini,senang
alhamdulillah kalau nanti balik lagi,senang
ada jg razia yg ga upacara. pas kelas 8 pernah sekali sok sakit jd stay di kelas sm 3 preman kelas tp ketauan gt trs pas disuruh turun ke lapangan,senang
wkwk padahal kemaren gw dah siap siap nahan malu,senang
pas punya dowoon wonpil kaget karena baru tau ada wish dari member,unknown
wkwkwk inget banget sama video ini,sedih
kita mungkin sekarang merasa takut,senang
terkahir deh,cemas
semoga! hihi,unknown
astaga temennya glo ada di mana-mana. rasanya males banget gak sih buat ngelanjutin gambar-gambar lama wkakak. hmm yupi ya,senang
selamat pagi,unknown
jaman smp,unknown
waktu kecil suka banget ngomongi masa depan ke teman teman,senang
oiya mau nambahin lagi! meskipun cara anaknya ambis tapi dia anaknya ga kaku dan galak,unknown
aku gak suka yang bertele tele phi,senang
done,unknown
suka korea tapi level kebodohan bucin hanya untuk diri sendiri dan gak nyinyir kesukaan orang. so,senang
ini gua ketawa banget liat komennya,unknown
udah dong! sekarang akunku aman banget,cemas
manajer kayanya. suka bikin planning sbnrnya walaupun sering banget dipatahkan sama keadaan,senang
pengen banget punya jaket varsity,unknown
i play both! tapi lebih suka the electric one,unknown
w ngerasa cringe bgt anjir dr kmrn,unknown
amanda,unknown
done all,marah
ini ibuku banget,unknown
kok bisa setengah doang? waduh asik banget,senang
wow hari ini rasa rajin banget. belanja ke pasar terus bikin ebi furai nge-recook resepnya ci devina hermawan. untung berhasi dan enak,senang
not sender tp aku jg udh selesai baca,senang
"ya itu binghe emangnya syp lagi kk aku gatau siapa"" ya buat km",unknown
sukailah suka,unknown
wahh suka sama tanaman ya om? sama kaya ibu aku. kadang emang gitu om,unknown
haai,unknown
paling suka sih sama line guardiannya yg terakhir kali,unknown
sekian. gue sampe detik ini masih suka feel so amazed banget sama jungwon,senang
*kumpul keluarga relative: wah uda gede banget kamu,senang
tapi seru juga ya bacain tweet yang kemaren kemaren feeling orang gilanya dapet banget,senang
teh godhong kupu aq udah jadi satu teko gitu biasanya buat 1 hari,unknown
mauuuuu!! aku dari kemaren mau mcflurry banget nder t__t tapi mau yang biasa aja yang oreo t__t aku ga terlalu suka yang varian barunya,senang
100 days my prince,senang
gue paling suka romansa sama jolly,unknown
pagii!! mau ngenalin anak lama yg ak pribadi suka banget sm backstorynya krn kyk fabel xixi ini malam sm senja. dulunya mereka hewan asli,senang
yg aku suka dari idexpress ada nama kurirnya,senang
kalian yang belum nonton,unknown
fess ada yg suka minuman non coffee apa aja dan pake susu almond? biasanya minumannya apa dan beli dimana? kmrn aku beli latte sbux pake susu almond,unknown
banyak2 baca dan latihan ngerjain soal,unknown
jangan gitu nder,unknown
sebagai yang suka main game online,unknown
ini loh kayak gini tiap baca ceritanya,senang
banyak yangg aku mau belii,senang
kalo indonesia aku lebih suka per artist sih kayak kunto aji,unknown
morning cantik,senang
buat kalian yang butuh epha app prem yg murah,unknown
terima kasih banyak kak derza! aamiin aamiin terima kasih atas semua ucapan dan doa baiknya. semoga semua doa baiknya berbalik ke kamu ya. terima kasih sudah menyempatkan ngucapin selamat ulang tahun ke aku hehe. terima kasih juga atas hadiah,unknown
selain itu,unknown
inilah yang sudah lama kunanti. akhirnya ngadain webinar yg topiknya nendang banget,senang
me too,unknown
random banget gue mimpiin mereka berdua wkwk dulu bucin banget sama film ini,senang
sumpah no comment. brcnd. temen gue lumayan lama paling lama itungane udah mau tiga tahun apa?so far so good galak banget tapi sumpah keren banget anaknya kreatip dan suportip,senang
aslik suka banget sama natrep. msh ada produknya yg under 20k. cocok di muka pun,senang
iya bangett,unknown
tentang makhluk mitos bulgasal yg mau balas dendam,unknown
maria vania cukup memerhatikan fashion saat berolahraga jetski,unknown
mamakku itu,senang
kaya dia bakal kasih apapun ke orang itu,senang
bener banget haha sampe skrg msih suka kebayang2 sendiri,senang
itu dibase. nyari mutual,senang
selamat pagi dari pku,unknown
baru banget beres baca,unknown
dulu gojek rame banget dan grab juga masih sepi,senang
kok suka ya liat fadly,unknown
dulu nemenin mbah nonton ini sepulang sekolah atau kalau lagi libur waktu siang . mbahku juga kalau nonton ini serius banget nyimaknya wkwk. aku suka bercandain dgn ganta ganti channel,senang
halo ka ofiee!! aku suka bangeett sama genre au kaka yang baru. semangat terus ya nge-au nya. jaga kesehatan selalu,senang
suka banget sama dialog ini,unknown
pertama suka idolnya tsukipro itu dari 2.5d butai tsukiuta,unknown
tetangga ku baik baik semua,unknown
renjana beuhh bagus banget!! sempet baca sampe tamat di wattpad sblm naik cetak. biasa nya ga begitu suka baca novel tentang reinkarnasi soalnya bahasanya biasanya berat,senang
hahaha sama,unknown
haii jugaa boleh temenan gak min,senang
iya,unknown
assalamualaikum temen-temen ini keadaan alan sekarang yaa sudah lebih baik alhamdulillah dia makannya lahap,senang
mana pas syuting lucu banget,senang
aku bukannya nda suka sih tp ngga bisaa,sedih
alhamdulillah kabar baik jugaa,senang
alhamdulillah jimin udah sembuhh amyy,unknown
alhamdulillah,unknown
haii,unknown
haii sasa,unknown
pagi-pagi ada kabar baik kalo jimin sudah sembuh,unknown
. seneng banget pagi-pagi dapat kabar bagus begini,senang
i think senpai-tachi found it kenchan is so cute tho. i mean,unknown
ntah kebetulan atau engga,unknown
uri markeu selamat buat solo stationnya yeayy proud of you,unknown
happy birthday sender!! wish u all the best,senang
bang tombyyyyyyy apa kabar,unknown
jangan khawatir boy,unknown
setdah salut banget sama sender,senang
bangun tidur dapat kabar baik tentang jimin seneng bangett,senang
jiminn,unknown
semangat kak,unknown
ah,unknown
omg!! finally ada kabar baik pagi ini. jimii syg kuat banget,unknown
alhamdulillah pagipagi dapet kabar baik i'm soo happyy yayy ayang jimin udah sembuhh,senang
yash,senang
puji tuhan kabar baik jimin sudh sembuh dari covid dan sekarang tinggal proses pemulihan nya abis operasi,senang
aaaaaaaa.. ayang dah sembuh alhamdulillah jimin nangis weh,senang
jangan kenceng2 nanggepinya bg,senang
aku langsung nyobain nder,senang
baru bangun,senang
pagi pagi disambut sama kabar baik dar jimim gimana nih rasanya? semoga hari ini mood baiknya terus terjaga sampai akhir hari yaa! jangan lupa jaga kesehatan juga biar jimim ga sedihh,senang
hari ini dapat kabar bahagia,senang
wauww seneng dong wan bacot mau ngapain saja sdh bebas : bkr pasang naturalisasi bgn klaster2 smr resapan demo setiap hari buat sirkuit di monas ngecat atap2 rmh warga buat tugu2 sepatu beriklan mangkrak tugu sepeda keren,senang
aku baru bangun tidur,senang
hi guysss jangan lupa cek berita dan ya terus saksikan dengan meriah konsernya hari ini,senang
baru bangun tidur,unknown
mau ini bener atau kaga,unknown
jiminku sembuh,senang
erick thohir luar biasa hebat,senang
alhamdulilah,unknown
iya bener,unknown
lah ada ahah,sedih
ya allah baru bangun dapat kabar baik alhamdulillah jimin kamu udah (-) cvd-19 udah boleh pulang juga,unknown
pagi pagi buka twt langsung dapet kabar baik,cemas
"kemarin mencoba wedang ronde jago salatiga. memang beda dengan wedang ronde biasa selain isian bolaa"" rondenya yg padat",unknown
mobilnya mantap uiii kayak di iklan di berita,senang
semangatnya cmn beberapa jam saja,senang
semangat ya,senang
alhamdulillah,senang
idm selamat pagii!! seneng banget dapet kabar jiminie hari ini buat kalian,senang
aaaaa sender seneng banget akhirnya au sender mulai rame dulu ga ada yang nungguin,sedih
cape nyari kerja,unknown
hahaha siap somi,senang
kak ann,unknown
pagi ji,senang
alhamdulillah jiminie udh sembuh,senang
another level of lockey,senang
im shoo happy meskipun rada kecewa sama durian2nya. ngerasa keluar budget banyak tp gak worth it. tp gpp,senang
huaa bagus aunya aku suka,unknown
gm zamm,unknown
pagi ini syahdu banget~ dingin,unknown
gue buka twitter tumben teume sepi yang nyapa2 pagi,senang
capek biasanya denger stand by me suka sedih ke inget dika askara,senang
video taehyun favoritku yg ada digaleri kalo lg sedih,senang
ada untungnya juga semalem matlis,senang
happy birthday zidd,senang
hshshhs aku terharu aa makasi ka cinn,unknown
my lovely bestfriend,sedih
minta maaf abis cerita gitu? aku jadi bersyukur banget punya bestie,sedih
harus sub unit/foto lebih dari 3 member biar agak rame wkwk c/o : cbx me,unknown
pagi dunia,senang
aku seneng baca kayak yang benang kusut,senang
happy born day dek jisung sehat selalu dan bahagia ya dek *double happy ultah adek+molo ya meskipun sedih krn gk bsa hype sibuk nguli eitss semangat,senang
selamat pagi fans mu. sabar,senang
orang kalau hatinya udah kotor tu pasti ada aja tingkah jahatnya,sedih
seru tau prenjon zer kdng sedih kdng baper,senang
kadrun kroco sih cuman dapet nasbung jk ada order demo. tp kini lg sepi order jd kelaparan mknya ngaco meracau jadinya,senang
akibat dari telat bangun,sedih
sedih emg kalo ditinggal temen ngebucin,sedih
sch! soalnya di sekolah ku (jateng) kekurangan guru bangett,unknown
semoga kamu tak perlu mengenal sedih ku,unknown
asli ikutan sedih banget denise out,sedih
yuna jangan lewat tl dong,sedih
mon,sedih
saya suka kucing tapi sedih saya tidak boleh pegang atau pelihara kucing karena punya alergi ( kalau tidak salah suga rl punya alergi sama bulu meong,sedih
ko aku sedih ya di godain k chita pakai twit,sedih
iyhh,sedih
maaf tadi awal liat ketawa. kirain lagi cosplay jadi pocong. pas tau emang emengnya meninggal,sedih
jibe kajja lah.. sedih bgt bye.. nangis di rooftop juga sedih,sedih
sedih membaca isi twitt anda,sedih
5 feb,sedih
sejak hari itu,unknown
tl twt sepi bngett,sedih
umurku sekarang sama kayak kamu nder,sedih
wlopun bukan bagian fandom,sedih
mimpinya kayak nyata,unknown
sedih banget kok ada orang kayak gitu,sedih
sabtu galau,sedih
pacar di rebut batur? kalem ulah sedih,unknown
sedih juga ka bangun bangun di kolong jembatan,sedih
mandi sore,sedih
yaah,sedih
kusut,sedih
"kok buna kuat sih? ""kok buna biasa aja?"" percayalah aku pernah ditahap sedih",unknown
gue kalo liat haechan di tl tuh beneran mellow dah.. soalnya beneran kayak rasanya putus baik-baik,unknown
soobin :( aku sedih peliharaan kesayangan ku mati. i can't stop crying. kmrn tiba2 g mau minum trs lemes jugak,sedih
gaada yang bikin gw seneng selain kabarnya jimin,sedih
congratss nderr,unknown
pacarku baru aja diberhentikan dari kerjaanya,sedih
terimakasih banyak buat kak olaa yg buat karya sebagus ituu dan makasi buat rumi iyel yang selalu kerenn dan kadang menghiburr guaa dikala gua lg sedih,sedih
kalo liat portofolio ijo tuh kaya ada kesenangan tersendiri,sedih
aku suka gt nder kalo abis pake makeup dan aku kecewa kalo ampe putus kotorannya,sedih
ya kann,sedih
ada ya orang,unknown
maauu,sedih
ini sepi bgtt.. pada di fb semua yakk,sedih
aku sedih ada anak biologi masi nanya,sedih
sedih banget ketika orang tua ekonomi nya lagi susah tapi berusaha keras untuk kebutuhan anaknya. maafin aku yaa pak,sedih
sedih juga sih,unknown
nahan tangis gk enak bgt anjirr,sedih
lucu banget,unknown
setuju,sedih
twt w mulai nga jelas ni keknya,sedih
aku sedih diputusin pacar,unknown
sepi btul,sedih
cr7: kenapa sedih banget tampaknya kau adekku? elanga: iya bang,sedih
mimpi zombie,sedih
ini saya tidak tau harus sedih atau tertawa. semangat mbarnim,sedih
sedih si sebenernya tapi thank you denise sudah bekerja keras saat bersama semoga uri mm maknae lockey bisa sukses terus ya berkarir diluar sana ditunggu karya denise yang lainnya,sedih
fun fact,unknown
ig temen gw story nyh denise semua emang sedih tapi mau gimana lg ini udah keputusan dia,sedih
sedih ku cukup aku yg tau,sedih
baru bangun rumah dh sepi,sedih
may all goes well ya kakaak walaupun gitu-gitu aja like you said. oh iya stay safe and stay healthy soalnya kasus di sana udah mulai naik.. it™s concerning t . t i™m doing all fine kok,sedih
innalillahi wainna ilaihi rojiun semoga almarhumah ibu diterima amal baik nya dan diampuni segala kekhilafannya yang sabar ya jayen,sedih
kertas hiyo cakep banget,unknown
bangun,unknown
terbunuh sepi 8/10 bukan lagu boyband,unknown
sender jangan sedih,sedih
ternyata w belum jodoh juga sama kampus ini,sedih
gue ga ngestan sn,sedih
-kelemahan seorang lelaki yg apabila suami yg gak bisa sabar dengan kondisi perempuan. jika mandul,unknown
sedih banget,sedih
kamu senang,senang
"zzullucia: kesian bgt td mau poto berempat itu bb gueseleborratu disusun buat ganjel hapenya nucil biar bs pake timer.. sedih tp agak lucu wkk	Sad
sedih drmn yak.. hmm	Sad
sangat kopong.. sedih kali lahh	Sad
dulu tak mampu hantar anak ke pengasuh kl: about rm1k first month sje. so trpkse berulang dr kg mak ke kl 2hr plus travel pegi balik. husband keje state lain. sedih weh igt balik	Sad
punya fb khusus hype mashiho tapi sepi anjr, giliran w up member lain rame. dah ku hapus. skrg mo buat lagi nyesel ngehapus	Sad
padahal de gea baru dapet penghargaan, udah dibuat sedih lagi sama tim tolol	Sad
sedih banget	Sad
12 tahun lebih bareng terus, gimana ga sedih pas ditinggalin	Sad
ikutan sedih, malah ikutan nangis pas dijauhi dan teman yg paling dekat	Sad
tau ga si kalo hari ini itu berasa kaya bahagia tapi sedih juga	Sad
orang orang di tiktok kok jahat banget sih :( padahal lockey lagi sedih kenapa terus aja di buat makin sedih heh :(. jahat banget	Sad
akun gue makin syepi sedih bener	Sad
haha iyaa meanwhile yg kumau tuh nendo.. nendo pls halo gsc sedih bgt or rerelease figure deh. apakek astaga..	Sad
sesaat sebelum lepas landaas, biasanya gk begitu sedih, kok skrg sedih..campur ngantuk juga	Sad
aku menjadikanmu sesempatnya tak seperti dulu yang selalu ada, adalah bentuk kecewa yang tak bisa ku ungkapkan, karena masih tersisa sedikit rasa yang menjadi pengalangnya. semoga bisa cepat hilang sepenuhnya.	Sad
liat mv teaser wonpil jadi galau ih, lagunya sedih kayaknya huhu	Sad
jujur ya gue gak pernah denger kabar mipa 3, beneran sepi itu kelas dan kayak angker gimana gitu	Sad
sedih sih karena video ini jadi banyak yg gak mau ke dokter perempuan. dokter² yang jaga di klinik tempat gue kerja kebanyakan perempuan dan semuanya detail jelasin penyebab keluhan pasien. mau pasien selama apapun cerita soal keluhan, tetep dijelasin sampe pasiennya ngerti.	Sad
ini kuota dari kampus ngga turun apa yak? sedih amat duit habis buat beli kuota doang	Sad
baru kali ini bangun tidur dari kosan merasa sepi, padahal biasanya dibangunin si mirza, ran",sedih
wajar sih,sedih
eh asli sedih bgtt padahal debutnya juga belum lama,sedih
aamiin selamat pagii juga kak sedih,sedih
ya allah sampe ke bawa mimpi ceritanya di gedor sama salah satu host,sedih
kamu kenapa ? | aku (kecewa,unknown
gimana si caranya biar bigwin? cpk bgt astaga,sedih
terkadang,unknown
huhuu sedih gak sih,sedih
"hypeask! album da wv 1press kalian yg waktu itu ""shipsoon""",unknown
iya,unknown
ini kalo ga ada yang kelas,sedih
"kebanyakan orang dengerin lagu"" kaya gini yaa salah satunya utopia inget kenang perjalanan cinta mereka tp gw gak gitu",sedih
makasih yoongi udah bikin jumpalitan semalam dahal lg sedih,sedih
adakah apabila takdir ku sampai..allah ambil nyawa ku..akan ramai yang sedih dengan kepemergianku,sedih
and hujung 2020,unknown
sedih ngga sih,unknown
udah gak mood mau unboxing paket shopee,sedih
semuanya sih,sedih
aihh banyak yg bilang gitu,unknown
tak masuk skuad barcelona untuk liga europa,sedih
gapapa beli skinnya dulu orangnya dateng nanti gapapa,sedih
pas lewat jg kaget banget,sedih
tiap denger lagu kukira kau rumah jadi sedih banget,sedih
semalem mimpi orang yang udah lama ga kontakan tiba tiba ngirim pesan,unknown
mau genre apapun,sedih
ini gamesnya,unknown
bahkan dalam fisik terluka dan bathin yang sakit,sedih
banyak fans tersakiti. entah dr bws atau shipper main couple di series. posisi win sama female lead di series baru jg jadi serba salah. mereka mau deket ke bright nanti dihujat,sedih
apapun group nya walau aku ga stan mereka,sedih
sepi banget,sedih
sedih njay. makin susah nakes nakes puskesmas,unknown
kemarin dia follow akun gue pake yg satunya tpi dm gue ga dibales setan,sedih
awalnya nemunya random dan cuma sekedar suka sama style dan tone warna yang dipake,sedih
work! hari ini last day,sedih
aku tidak menangis karena sedih,sedih
dan,unknown
baik bgtt ni orang,sedih
hari ini aku libur,sedih
temenan 5 tahun hasilnya gini,sedih
mesti itu mirip sama wajib ya? ya engga juga sih kalo dibilang mesti. kalo emang mesti mereka yang maaf (gabisa punya keturunan) gimana? senua tergantung niat awal menikah. niatin aja buat ibadah,unknown
unexpected ending,sedih
aku biarkan hujan mengurai rindu,unknown
kagaa kyknya,sedih
jalani isoman karena covid-19,sedih
sedih,unknown
yaa nangis gue. takut banget. sepi banget. kayak,sedih
donut sepi bgt udh 2minggu ini tp keganti sama proyekan suami yg ada trs,sedih
berani kok,unknown
lagi sedih,sedih
kukira kau rumah,sedih
untuk comeback kemaren dan adanya hiatus. hiatus untuk mempersiapkan hati lockey biar tidak luka,unknown
ya gimana ya gw sebenernya suka ngerasa bersalah kalo dia galau,sedih
udah ikhlas kok,sedih
belum sih,sedih
yg bikin makin sedih tu denise msh ngetik for my lockeys and member,sedih
stelah kemaren ditinggal snowdrop,unknown
emotionally unstable dengerin dmnya fromis9 aja bisa nanges sampe jam 2 pagi,sedih
semalam hbs nonton dew. dew ini remake bungee jumping of their own korea. aku udah nonton yg ver korea dan memutuskan nonton yg versi thai krn katanya lebih sedih dan jg krn yg main ohm pawat. dan beneran emang sedih sih,sedih
sedih lihat timeline orang ini,sedih
kebawa mimpinya aku sedih sm cewenya,sedih
seru,sedih
dear you,unknown
di tempatku gerimis,sedih
ga pernah mimpi ttg treasure,sedih
dgrin child smbl inget dl nntonin mrka jmn rookies agk sedih gt,sedih
cintai bahagia karena dia membuatmu ceria,sedih
berbisik mengingatkan. tentang sepotong kecewa yang tak kunjung usai. di balut dengan luka yang tak kunjung di obati. luka,unknown
tapi sedih sama captionnya,sedih
mirip kucingku,unknown
aku bisa tersenyum walaupun didalam hati ini,sedih
sekuat-kuatnya orang yg selalu riang,unknown
awalnya saling sapa,unknown
gak bisa dah,sedih
dan akhirnya kita berdamai. sadar tidak bisa bersama dan tidak bisa mengulang kejadian yang sama pada waktu itu. sedih si sebenarnya,sedih
terkadang aku bisa marah,unknown
mimpi ku malem ini sedih tapi gaje. sedih karna bestie aku meninggal,sedih
kalau lingkungannya ga sehat pindah rumah oke bgt,sedih
semalem dah keburu tidur,unknown
"gue ngga sakit atau sedih gara"" foto itu sih",unknown
agak sedih tp gaoaoa,sedih
rindumu sajak sentuhan. kalimatku pernah pucat pula. sama halnya dengan keriput lengan ibunda; mengelus hangat,sedih
smnga cpt selesai yah,unknown
ya allah farr turut berduka hhuhupdhl tiap lo ngepost selalu mbatin ni kcg fara lucuk bgtknp skrg udah pergigapapaa faar,sedih
buat kamu fans emyu tetap sedih dan jangan semangat ya,sedih
yahh,sedih
aku meriang jadi ga nonton juga,sedih
pagi bang jon bukan nie? kangen ama ocehan bang jon,unknown
demi allah.. yang kena siapa,sedih
pagi ini terbangun dengan perasaan campur aduk,unknown
ini denise ya? sedih vine ent. ngelepas anak se-multitalenta ini,sedih
page 36/365 seharusnya jujur dari awal si kalo emang sebenernya gak pernah tulus,sedih
temen gue yang lockey udah bilang gini sebelumnya,unknown
astungkaraa,sedih
gue uda bersahabat lama sama sepi sebelum lo ada,sedih
sedih tengok orang argue pasal islamic financing menindas. dia sama ja,unknown
sejak membaca kalimatku ter-share,cemas
huhu iya sedih,sedih
1 kata aj sih,sedih
ya allah ya balik atuh,sedih
ayoo,sedih
kemarin malam,unknown
ikutan sedih bacanya,unknown
lockey tetap semangat yaa gua baru buka twitter udh dibikin sedih,sedih
seneng akhirnya jenjang karir yg dimau abangku udah kecapai,sedih
sedih bgt denger kabar denise,unknown
morning bang,sedih
pengen dirumaah aja ka,sedih
aku sudah dewasa,sedih
sibuk banget sama kuliah,unknown
"orang kalo terlalu sering kecewa ngebatin nya pasti udah di level ""ya gimana ya",sedih
angin malam terus menyapa,sedih
temen gue lockeys,sedih
read this before dengar lagu mark,sedih
jangan lupa join pin ku yaa masih sepi huhu thank u,sedih
ih sedih bayanginnya,sedih
enggak kok,sedih
ya allah,sedih
kasihan dan ikut sedih. cari aman tanpa foto,sedih
tersesat dalam tangis menginginkan kehadiranmu,sedih
di udahin segitu aja sepi ya,sedih
udah tau bikin sedih,sedih
ya siapa yang ga sedih anjerr,sedih
sedih dari segitu banyak yang lihat tweet ku gak ada yang mau bantu,sedih
i ain't lockey but i feel bad for that. buat para lockey jangan sedih terus yaa! i wish all the best for denise,unknown
ya kan,sedih
butuh waktu yang lama untuk kembali percaya,sedih
gue tim raydu,sedih
gw nggak tau kenapa bisa ikut bahagia ketika kamu sedang bahagia,cemas
fess ini es krim enak bangett tpi kok skrg susah ya carinya,sedih
gue sering ada di posisi sedih jadi waanjai. satu sisi,unknown
habis liat berita denise,sedih
wml rules done. akunku ika_ruyanah semogaa jaehwan sama baejin sembuh,sedih
naeun menyukai lagu sedih,unknown
yah kecewa,sedih
paket aku ko belum dikirim juga ya padahal udah dari dua hari lalu mesennya,sedih
tapi pas liat liriknya gw jadi merasa apakah ini yg dirasakan mark sesungguhnya,sedih
